VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesPrice,TotalSalesDollars,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalestoPurchaseRatio,Brand_name
12546,JIM BEAM BRANDS COMPANY,1385,Makers Mark,20.45,26.99,750.0,41048,839431.6000000037,36404,390105.33999992313,1003881.9599998626,28662.290000003315,123880.97,238082.16,23.71615085104553,0.8868641590333268,1.1959068016975511,Makers Mark
8004,SAZERAC CO INC,5103,Fireball Cinnamon Whisky,17.14,23.99,1750.0,44198,757553.7200000103,42466,358589.2199999279,1068124.3399998555,78024.16999998581,50293.62000000002,290892.0999999999,27.233917354606795,0.9608127064573058,1.4099651441218464,Fireball Cinnamon
17035,PERNOD RICARD USA,8000,The Glenlivet 12 Yr Single,53.96,67.99,1750.0,13759,742435.6400000077,12992,445205.3999999622,895431.0799999437,23874.739999999747,123780.21999999996,182277.75999999992,20.35642542137485,0.944254669670761,1.2060723270234366,The Glenlivet
3960,DIAGEO NORTH AMERICA INC,2432,Crown Royal,17.59,22.99,750.0,41893,736897.8699999982,40312,354183.8199999227,939555.8799998556,31738.2000000038,257032.0700000001,217684.79999999996,23.168904014525825,0.9622609982574656,1.275015057378111,Crown Royal
17035,PERNOD RICARD USA,5365,Kahlua,14.84,18.99,750.0,48583,720971.7199999975,46946,317656.7299999249,901121.5399998436,36958.72000000467,123780.21999999996,194825.89999999997,21.620379865743057,0.9663050861412428,1.2498708548510704,Kahlua
3960,DIAGEO NORTH AMERICA INC,3876,Smirnoff 80 Proof,13.95,19.99,1750.0,50962,710919.9000000035,63646,294890.8199999334,1199947.5399998398,116939.38999998732,257032.0700000001,384421.84,32.03655386468406,1.2488913307954947,1.687880083255278,Smirnoff 80
1392,CONSTELLATION BRANDS INC,3913,Svedka Vodka,14.28,17.99,1750.0,48481,692308.6800000105,46711,266308.1999999443,856720.8899998824,85822.86999998766,79528.99,173297.80999999997,20.228035994315928,0.9634908520863844,1.2374839645226887,Svedka Vodka
8004,SAZERAC CO INC,3522,Platinum 7X Distilled Vodka,9.62,12.99,1750.0,71899,691668.3799999709,69099,228782.48999995412,897885.0099998582,126953.12999998908,50293.62000000002,232863.6300000001,25.934682883283333,0.9610564820094856,1.2981437867665655,Platinum 7X
1392,CONSTELLATION BRANDS INC,2114,Black Velvet Canadian Whisky,9.41,12.99,1750.0,73227,689066.0700000038,70711,226381.05999995297,931535.8899998532,129917.39999998448,79528.99,253145.38,27.175053877960607,0.9656410886694798,1.3518818159191153,Black Velvet
4425,MARTIGNETTI COMPANIES,11219,Josh Cellars Cab Svgn Sonoma,8.44,12.99,750.0,80030,675453.2000000181,75707,195461.0399999885,1059981.8899999228,8498.009999999886,144929.24,344466.85000000003,32.49742785700094,0.9459827564663252,1.5692899078720692,Josh Cellars
9552,M S WALKER INC,3893,Zhenka 80 Proof,7.93,9.99,1750.0,81447,645874.709999989,80486,168461.36999999514,804055.1399998706,147876.85999999824,55551.81999999999,165801.16000000003,20.620620620623946,0.9882009159330608,1.2449088461752655,Zhenka 80
1128,BROWN-FORMAN CORP,811,Jack Daniels No 7 Black,19.84,29.99,1000.0,32554,645871.359999999,31194,247852.59999997323,913408.0599999258,32753.699999997996,68601.68000000001,316619.1,34.663488736898785,0.958223259814462,1.4142259845674643,Jack Daniels
3960,DIAGEO NORTH AMERICA INC,2443,Seagrams VO,13.48,16.99,1750.0,47654,642375.9200000195,46675,268449.5499999498,886579.2499998773,85756.97999998531,257032.0700000001,163829.2499999999,18.478804912253764,0.9794560792378394,1.380156419935309,Seagrams VO
660,SAZERAC NORTH AMERICA INC.,2127,Canadian Ltd,7.19,10.49,1750.0,86887,624717.5300000095,84799,180426.13999998517,884466.5099998623,155802.31999999663,17932.329999999994,279836.7,31.63903854313756,0.9759687870452428,1.4157862834421324,Canadian Ltd
1392,CONSTELLATION BRANDS INC,6682,R M Woodbridge Chard Cal,6.03,8.99,1500.0,101547,612328.4100000054,99029,158785.10000000245,995246.7099998996,22256.70000000128,79528.99,293125.84,29.452580657114613,0.975203600303308,1.6253479240002775,R M
3960,DIAGEO NORTH AMERICA INC,3798,Ciroc Apple Vodka,19.83,28.99,750.0,30830,611358.9000000007,29273,154952.7400000034,738721.2699999495,23053.62000000197,257032.0700000001,268140.68,36.297950375791714,0.9494972429451832,1.2083266801218542,Ciroc Apple
3960,DIAGEO NORTH AMERICA INC,4262,Capt Morgan Spiced Rum,11.19,13.99,750.0,54552,610436.8800000268,53731,237343.7299999552,832757.6899998819,42303.57000000483,257032.0700000001,150446.80000000005,18.066095552959872,0.9849501393166152,1.3641995057701055,Capt Morgan
1128,BROWN-FORMAN CORP,2015,Jack Daniels Tennessee Honey,18.1,22.99,750.0,33715,610241.4999999967,32150,297242.619999947,749721.4999998966,25315.080000003232,68601.68000000001,157213.4999999999,20.96958670653324,0.9535814919175442,1.228565248348237,Jack Daniels
12546,JIM BEAM BRANDS COMPANY,1737,Makers Mark,34.3,51.99,1750.0,17537,601519.0999999947,15683,423217.5699999528,803093.1699999293,28818.979999998923,123880.97,277432.2700000001,34.545465005016105,0.8942806637395222,1.335108344855444,Makers Mark
4425,MARTIGNETTI COMPANIES,38370,Oyster Bay Svgn Bl Marlboro,6.59,9.95,750.0,91140,600612.5999999961,89513,122619.96999998964,881964.9499999696,10054.320000000427,144929.24,300763.67999999993,34.10154564532415,0.9821483432082512,1.4684423037411722,Oyster Bay
6785,PALM BAY INTERNATIONAL INC,6937,Cavit Pinot Grigio,6.75,9.99,1500.0,88752,599076.0,85895,161355.20999999274,924575.809999923,19303.82000000084,13605.409999999998,278299.80000000005,30.10026835982473,0.967809176131242,1.5433364214221952,Cavit Pinot
8112,MOET HENNESSY USA INC,4689,Hennessy Privilege VSOP,33.33,45.99,750.0,17838,594540.5400000018,17842,173283.18999999782,850912.579999977,14050.450000000425,48347.26,225879.7200000001,26.545584741502605,1.0002242403856934,1.4312103595155587,Hennessy Privilege
4425,MARTIGNETTI COMPANIES,3040,Tito's Handmade Vodka,16.54,23.99,1000.0,35922,594149.8799999933,34043,247392.56999996756,821743.5699999249,35745.14999999862,144929.24,253620.35,30.86368537085397,0.947692222036635,1.383057705910728,Tito's
17035,PERNOD RICARD USA,3625,Absolut 80 Proof,12.59,16.99,750.0,45969,578749.7099999987,43497,265638.0099999459,768944.02999988,34245.45000000398,123780.21999999996,191386.79999999996,24.88956185797161,0.946224629641715,1.328629659269949,Absolut 80
8112,MOET HENNESSY USA INC,7865,Moet & Chandon Imperial,23.97,34.99,750.0,24088,577389.3600000012,22037,242794.09999997923,791049.6299999539,2465.8299999998967,48347.26,242847.74000000008,30.69943158939525,0.9148538691464628,1.370045388435894,Moet &
12546,JIM BEAM BRANDS COMPANY,1346,Knob Creek Bourbon,22.55,29.99,750.0,25540,575926.9999999952,21654,343491.85999994585,669270.4599999127,17052.300000002222,123880.97,161105.75999999995,24.07184682856329,0.8478465152701644,1.1620751588307514,Knob Creek
7239,REMY COINTREAU USA INC,5242,Cointreau Liqueur,22.05,29.99,750.0,25361,559210.0499999939,24310,345750.319999944,749572.8999999091,19142.4800000023,16978.669999999995,193021.39999999997,25.750850917905822,0.9585584164662276,1.3404138570111843,Cointreau Liqueur
7239,REMY COINTREAU USA INC,4722,Remy Martin VSOP Cognac,27.77,34.99,750.0,19910,552900.6999999961,18133,199860.9999999905,647757.6699999673,14280.760000000912,16978.669999999995,130920.26000000004,20.21130216798616,0.910748367654445,1.1715623980942182,Remy Martin
4425,MARTIGNETTI COMPANIES,6967,Santa Margherita Pnt Grigio,11.89,19.99,750.0,46257,549995.7299999988,45453,181778.1400000024,902301.5899999472,5097.7399999999625,144929.24,368169.29999999993,40.80335267945404,0.9826188468772294,1.6405610821741274,Santa Margherita
8664,"STOLI GROUP,(USA) LLC",3630,Stolichnaya Razberi,19.83,24.99,1750.0,27479,544908.5699999994,27147,293646.57999995176,689090.5299999126,49879.08999999026,18544.49,140078.52,20.328028597348123,0.9879180465082428,1.2645984444691585,Stolichnaya Razberi
1128,BROWN-FORMAN CORP,2760,Jack Daniels Tennessee Honey,28.02,38.99,1750.0,19219,538516.3799999909,17811,338407.1199999572,684493.8899999358,32729.709999998635,68601.68000000001,195386.67000000004,28.54469161149392,0.9267391643685936,1.2710734815530538,Jack Daniels
3960,DIAGEO NORTH AMERICA INC,8178,Bulleit Bourbon,18.51,25.99,750.0,28421,526072.7099999951,26182,295134.179999954,697818.1799999181,20617.05000000233,257032.0700000001,195841.35999999996,28.064811954314933,0.9212202244818972,1.3264671721897998,Bulleit Bourbon
3089,SIDNEY FRANK IMPORTING CO,5445,Jagermeister Liqueur,11.76,15.99,750.0,44330,521320.7999999928,40175,249702.12999994884,647312.2499998907,31629.200000004173,8549.550000000001,169940.25000000003,26.25321087311861,0.906271148206632,1.241677389430653,Jagermeister Liqueur
3252,E & J GALLO WINERY,14006,Apothic Winemakers Red Blend,5.44,9.99,750.0,94779,515597.76000000985,88214,141638.76000002088,785845.2399999062,9902.579999999978,61966.91,401373.7,51.07541276193872,0.930733601325188,1.5241440149000864,Apothic Winemakers
3664,WILLIAM GRANT & SONS INC,3238,Hendrick's Gin,22.83,29.99,750.0,22352,510296.16,20415,288416.5399999622,619518.8499999376,16076.66000000166,30234.42000000001,146171.4,23.594342609593674,0.9133410880458124,1.2140378442195952,Hendrick's Gin
12546,JIM BEAM BRANDS COMPANY,3980,Hornitos Reposado Tequila,31.99,39.99,1750.0,15805,505601.95000000834,15173,318292.0699999583,558244.2699999446,27882.19999999885,123880.97,121384.00000000006,21.74388641732267,0.960012654223347,1.1041181110949738,Hornitos Reposado
7245,PROXIMO SPIRITS INC.,3776,Jose Cuervo Especial Silver,18.56,25.99,1750.0,26795,497315.199999981,25191,289815.89999995515,673105.0899999235,46287.24999999148,38994.78000000001,187169.13,27.80682136871395,0.940138085463706,1.35347781447249,Jose Cuervo
3960,DIAGEO NORTH AMERICA INC,3746,Gordons Vodka 80 Proof,8.52,12.99,1750.0,58309,496792.6799999869,56949,185806.14999998367,712721.509999897,104632.43999998654,257032.0700000001,254562.03000000003,35.716900139584226,0.97667598483939,1.434645756052436,Gordons Vodka
17035,PERNOD RICARD USA,3728,Absolut Citron,18.93,24.99,1750.0,25959,491403.86999999895,25811,283738.10999995546,648418.8899999204,47424.95999999103,123780.21999999996,156414.65999999997,24.12247120068004,0.9942987017989908,1.319523368832895,Absolut Citron
3924,HEAVEN HILL DISTILLERIES,3243,Burnetts Vodka,8.26,10.49,1750.0,57575,475569.4999999942,56011,179335.7599999902,636644.8899999093,102907.579999986,14069.869999999995,124904.53000000004,19.619183623702348,0.9728354320451584,1.3387000007357854,Burnetts Vodka
3089,SIDNEY FRANK IMPORTING CO,5440,Jagermeister Liqueur,25.92,34.99,1750.0,18298,474284.1599999999,17681,312173.81999995786,608428.1899999337,32489.839999998367,8549.550000000001,160366.67,26.357534485707752,0.9662804678106895,1.2828347250726944,Jagermeister Liqueur
480,BACARDI USA INC,4245,Bacardi Superior Rum,7.93,11.99,750.0,58816,466410.8799999872,56391,165123.3999999972,624204.0899999266,44400.57000000393,89286.26999999999,228947.46,36.6783018035058,0.9587697225244832,1.3383137417376367,Bacardi Superior
9165,ULTRA BEVERAGE COMPANY LLP,36378,MezzaCorona Pnt Grigio,6.83,9.97,1500.0,68084,465013.72,66352,153358.10000003595,686746.319999926,14908.150000000258,68054.70000000003,208345.28000000003,30.338026420006518,0.9745608366135948,1.4768302320196616,MezzaCorona Pnt
3664,WILLIAM GRANT & SONS INC,4198,Sailor Jerry Spiced Navy Rum,17.51,24.99,1750.0,25998,455224.9799999919,22502,282576.2399999544,563109.9799999315,41346.49999999394,30234.42000000001,168314.95999999993,29.89024630677304,0.8655281175475037,1.2369927063315849,Sailor Jerry
10000,MAJESTIC FINE WINES,24325,La Crema Chard Sonoma Cst,10.88,15.99,750.0,41274,449061.11999999353,38646,152420.4000000056,646439.5399999507,4332.459999999919,17587.59,197481.06,30.549037888371597,0.9363279546445704,1.4395357585175932,La Crema
17035,PERNOD RICARD USA,5735,Malibu Rum,9.29,11.99,750.0,48121,447044.0899999993,45547,178164.8999999898,585649.5299999279,35861.59000000371,123780.21999999996,122976.90000000004,20.998377647466945,0.9465098397788908,1.3100487023549037,Malibu Rum
8112,MOET HENNESSY USA INC,5342,Grand Marnier,19.85,28.99,750.0,22234,441344.90000000334,21997,328902.9599999499,669646.0299999126,17322.58000000214,48347.26,201052.57999999996,30.023709690330904,0.9893406494557884,1.5172850756854956,Grand Marnier
2555,DISARONNO INTERNATIONAL LLC,5311,Amaretto DiSaronno,23.7,31.99,1750.0,18409,436293.3000000065,17866,300022.7399999648,649247.3399999416,32830.479999998686,5861.030000000001,148109.13999999998,22.812436936593887,0.970503558042262,1.4880983503526917,Amaretto DiSaronno
1392,CONSTELLATION BRANDS INC,19748,Clos du Bois Chard,9.2,13.99,1500.0,47153,433807.600000004,45399,163701.05999999391,691242.2899999479,10196.63,79528.99,217461.21000000005,31.45947711040892,0.9628019426123472,1.5934305669147832,Clos du
8112,MOET HENNESSY USA INC,3668,Belvedere Polish Vodka,34.12,42.99,1750.0,12713,433767.5599999933,11931,276815.3399999761,524076.6899999653,21925.21999999992,48347.26,105827.97000000006,20.19322210266728,0.9384881617242192,1.208197058350729,Belvedere Polish
2561,EDRINGTON AMERICAS,2520,The Macallan 12 Yr Old,42.21,62.99,750.0,10227,431681.6700000005,9377,335928.479999972,553563.2299999652,7387.339999999716,9654.500000000002,194854.06,35.19996441960429,0.9168866725334898,1.2823412909794492,The Macallan
3960,DIAGEO NORTH AMERICA INC,8202,Sambuca Romana,13.33,17.99,750.0,32375,431558.75000000186,30991,215050.5299999736,591940.0899999359,24403.1400000026,257032.0700000001,144418.05999999994,24.397411569136256,0.9572509652509652,1.3716326919566186,Sambuca Romana
3960,DIAGEO NORTH AMERICA INC,3276,Gordons London Dry,9.62,14.99,1750.0,44631,429350.219999977,43745,182674.2299999881,633425.5499999274,80375.26999998794,257032.0700000001,234910.65000000005,37.085755381990346,0.9801483273957564,1.4753120424625874,Gordons London
3960,DIAGEO NORTH AMERICA INC,497,Capt Morgan Spiced Rum,14.7,19.99,1000.0,29200,429240.0000000057,28687,141749.09000001,573453.129999964,30121.34999999853,257032.0700000001,151754.22999999998,26.46323161580956,0.982431506849315,1.3359731851643752,Capt Morgan
3960,DIAGEO NORTH AMERICA INC,1883,Seagrams 7 Crown,13.23,17.99,1750.0,32253,426707.1900000127,31900,223183.93999996895,573880.9999999258,58611.049999988645,257032.0700000001,151843.99999999994,26.459143968875004,0.9890552816792236,1.344905859214392,Seagrams 7
3960,DIAGEO NORTH AMERICA INC,2767,Johnnie Walker Blue Label,139.7,189.99,750.0,2963,413931.1000000022,2633,384508.8199999896,524073.6699999885,2075.73999999996,257032.0700000001,132413.5700000001,25.26621304978038,0.8886263921700979,1.266089138989522,Johnnie Walker
17035,PERNOD RICARD USA,482,Absolut 80 Proof,14.28,21.99,1000.0,28888,412520.6399999918,27376,194064.0799999864,588984.2399999483,28744.799999998235,123780.21999999996,211068.96,35.83609639538377,0.9476599279977844,1.427769141442135,Absolut 80
